country,year,gini_net,gini_net_se,gini_market,gini_market_se,rel_red,rel_red_se,abs_red,abs_red_se
"Sweden",1964,25.07813,.8167749,42.07738,3.057291,,,,
"Sweden",1965,25.01715,.7413606,41.6269,2.55708,,,,
"Sweden",1966,25.54132,.5651289,42.346,1.766667,,,,
"Sweden",1967,25.99308,.3405619,42.60373,.4936987,,,,
"Sweden",1968,25.26937,.4922702,42.54273,.9596051,,,,
"Sweden",1969,24.68121,.5946317,42.4402,1.102196,,,,
"Sweden",1970,24.17954,.6451623,42.37744,1.241012,,,,
"Sweden",1971,23.78601,.6045548,42.35915,1.166489,,,,
"Sweden",1972,23.46937,.6012161,42.33093,1.191858,,,,
"Sweden",1973,23.04262,.5176654,42.0251,1.018889,,,,
"Sweden",1974,21.81251,.3863997,40.18644,.7858024,,,,
"Sweden",1975,21.5211,.2330971,40.1134,.4845112,46.34521,.6024954,18.59229,.4133976
"Sweden",1976,19.51821,.3041644,36.92353,.6565222,47.13441,.5147134,17.40533,.4343216
"Sweden",1977,18.93561,.3815087,36.38306,.8110404,47.94682,.7711667,17.44745,.5758402
"Sweden",1978,18.9464,.4245557,37.00845,.8906332,48.79737,.7769021,18.06205,.6141643
"Sweden",1979,19.89992,.403421,39.51102,.8336055,49.62939,.6551042,19.6111,.5639282
"Sweden",1980,19.75893,.3230779,40.54287,.6888193,51.26163,.4389697,20.78394,.4459852
"Sweden",1981,19.71281,.2231815,41.32896,.5504261,52.29865,.5240847,21.61615,.4497779
"Sweden",1982,18.00088,.3044084,40.30454,.8189828,55.33252,.4727713,22.30366,.5811779
"Sweden",1983,16.60498,.3619621,39.06879,1.069959,57.48695,.6716879,22.46381,.8008446
"Sweden",1984,16.67289,.3823139,37.23291,1.101226,55.20628,.7324841,20.56002,.8092732
"Sweden",1985,17.27493,.3431418,37.18632,.9739643,53.53316,.6858838,19.91139,.7153255
"Sweden",1986,18.73348,.2839755,38.76963,.7574549,51.67403,.4776005,20.03615,.530444
"Sweden",1987,21.21721,.2311832,42.96661,.5486947,50.61517,.5527275,21.7494,.4607678
"Sweden",1988,19.13363,.287432,38.9311,.7025355,50.84783,.4736776,19.79746,.484217
"Sweden",1989,18.97607,.3443975,38.81708,.8665115,51.106,.6229051,19.84101,.6150034
"Sweden",1990,17.5934,.3194056,36.24903,.7631055,51.45885,.5873513,18.65563,.5334237
"Sweden",1991,20.3799,.2615123,41.76473,.6280046,51.20013,.3784305,21.38484,.4260129
"Sweden",1992,22.92639,.2047624,46.24815,.4198548,50.42524,.461629,23.32176,.3723867
"Sweden",1993,22.41144,.260488,46.87499,.6288036,52.18645,.3660109,24.46355,.4403026
"Sweden",1994,22.20529,.2512756,47.76603,.5553837,53.51121,.3078454,25.56074,.3726011
"Sweden",1995,22.12105,.1977986,48.92345,.3176081,54.78383,.3548257,26.8024,.2727939
"Sweden",1996,21.77045,.3295892,48.5661,.6554962,55.17322,.355421,26.79565,.4118026
"Sweden",1997,21.6982,.4345523,48.52866,.8653203,55.28638,.5462813,26.83046,.5811518
"Sweden",1998,22.49016,.4231119,47.96669,.8217757,53.1112,.5491006,25.47653,.5514421
"Sweden",1999,23.551,.3566988,47.48692,.616905,50.40505,.4186718,23.93592,.3772952
"Sweden",2000,25.20795,.2913254,46.80839,.3219279,46.14634,.5204809,21.60045,.2914357
"Sweden",2001,23.71589,.3584971,45.74296,.7411324,48.15118,.4532843,22.02707,.4774262
"Sweden",2002,22.91451,.4428067,44.99804,1.05816,49.06772,.6725084,22.08353,.7349567
"Sweden",2003,22.50051,.44314,44.53257,1.075941,49.46413,.710042,22.03206,.75885
"Sweden",2004,23.04037,.3487686,45.54705,.8289849,49.40969,.4359265,22.50668,.546127
"Sweden",2005,23.73834,.1744387,46.5222,.2951466,48.97333,.3487152,22.78386,.2547489
"Sweden",2006,24.60079,.4439548,47.7693,1.071308,48.49263,.6219055,23.16851,.7375037
"Sweden",2007,25.53006,.6405038,48.96175,1.570638,47.83646,1.042174,23.43169,1.142318
"Sweden",2008,25.66605,.6565021,49.48705,1.593108,48.11804,.9127858,23.821,1.10182
"Sweden",2009,25.57817,.6850623,49.63424,1.759855,48.44315,.9948729,24.05607,1.234894
"Sweden",2010,25.06215,.6673561,49.34771,1.670801,49.19361,.9213111,24.28556,1.153784
"Sweden",2011,24.95689,.7479726,49.51006,1.96096,49.56276,1.11583,24.55317,1.392832
"Sweden",2012,24.76812,.789733,49.41586,1.995127,49.84724,1.241328,24.64774,1.444675
"Sweden",2013,25.46463,.8973705,50.92218,2.27697,49.95208,1.479401,25.45754,1.704891
"Switzerland",1980,30.6794,.8758916,39.25662,1.278902,21.8142,2.009498,8.577221,.9646084
"Switzerland",1982,30.9168,.4864932,39.73378,.4850257,22.18708,1.043593,8.816986,.4530803
"Switzerland",1992,30.79114,.4904808,40.7242,.6031243,24.38257,1.223592,9.933056,.5820566
"Switzerland",1993,30.14374,.4546558,40.05089,.5629386,24.73036,1.044656,9.907153,.4928515
"Switzerland",1994,29.49634,.4253235,39.37759,.5379983,25.08921,.8835439,9.881249,.4168379
"Switzerland",1995,28.84893,.4039012,38.70428,.5304576,25.45967,.7572451,9.855347,.3624144
"Switzerland",1996,28.20153,.3916893,38.03098,.5410448,25.84231,.6917846,9.829444,.3401087
"Switzerland",1997,27.55413,.3895545,37.35767,.5687485,26.23777,.7112327,9.80354,.3560093
"Switzerland",1998,26.90673,.397659,36.68436,.6112456,26.64672,.8160622,9.777637,.4056481
"Switzerland",1999,27.48342,.4550055,37.83052,.5201079,27.34898,.8804022,10.34711,.3859465
"Switzerland",2000,28.06011,.5556465,38.97669,.5130324,28.0051,1.247511,10.91658,.5308449
"Switzerland",2001,27.62731,.396725,39.16294,.4414126,29.45463,.7194651,11.53563,.3230012
"Switzerland",2002,27.30828,.5361336,39.33118,.6565551,30.5618,1.203572,12.0229,.57326
"Switzerland",2003,27.14057,.3817834,39.50534,.5393758,31.29663,.6189609,12.36477,.3351652
"Switzerland",2004,26.87704,.4727739,39.73138,.7017135,32.3422,1.21574,12.85433,.6305473
"Switzerland",2005,28.27827,.5704055,41.12616,.9218114,31.23164,.8520852,12.84789,.5445043
"Switzerland",2006,29.52211,.7336431,42.54053,1.249944,30.58389,1.177099,13.01842,.7741933
"Switzerland",2007,30.08974,.7926195,43.19516,1.36506,30.31755,1.29108,13.10542,.8559082
"Switzerland",2008,30.48777,.7961322,43.54228,1.364252,29.95887,1.29954,13.05451,.857539
"Switzerland",2009,30.16099,.7814057,42.89699,1.306828,29.67055,1.201519,12.736,.7887298
"Switzerland",2010,29.9563,.7844006,42.14034,1.304525,28.89244,1.253353,12.18403,.7951884
"Switzerland",2011,29.73153,.816638,41.6263,1.295341,28.557,1.217604,11.89477,.754001
"Switzerland",2012,29.67275,.8183013,41.3013,1.347355,28.13047,1.418093,11.62856,.8478855
"Switzerland",2013,29.74774,.9016981,41.44152,1.467233,28.18636,1.647013,11.69378,.9704683
"Syria",1997,31.71437,2.595114,36.40562,2.832674,,,,
"Syria",1998,32.43633,2.448741,37.26062,2.651361,,,,
"Syria",1999,33.15828,2.352283,38.11562,2.524327,,,,
"Syria",2000,33.88023,2.311997,38.97062,2.459994,,,,
"Syria",2001,34.60219,2.330797,39.82563,2.46328,,,,
"Syria",2002,35.32414,2.407297,40.68063,2.533923,,,,
"Syria",2003,36.04609,2.536284,41.53563,2.666574,,,,
"Syria",2004,36.23664,2.55445,41.79075,2.725874,,,,
"Syria",2005,35.3117,2.374376,40.79428,2.519426,,,,
"Syria",2006,34.38676,2.429652,39.79781,2.587207,,,,
"Syria",2007,33.46183,2.705893,38.80134,2.910118,,,,
"Taiwan",1964,29.39665,.9145613,31.10745,1.106927,,,,
"Taiwan",1968,28.8232,.8106047,30.23421,.8561597,,,,
"Taiwan",1970,27.02793,.7026777,28.44388,.7647327,,,,
"Taiwan",1971,25.95663,.7114149,27.43036,.8658703,,,,
"Taiwan",1972,26.24169,.6310523,27.60151,.7439222,,,,
"Taiwan",1974,25.99596,.5895907,27.27596,.7219825,,,,
"Taiwan",1976,25.54552,.554617,26.88068,.7021803,4.946805,1.383864,1.335162,.3907391
"Taiwan",1977,25.54269,.5482345,26.89233,.6867307,4.997211,1.534558,1.349633,.4314366
"Taiwan",1978,25.64458,.5365249,26.84927,.6392405,4.473805,1.143993,1.204694,.3218794
"Taiwan",1979,25.90623,.4936357,26.95744,.5502747,3.889874,1.166387,1.051211,.3240473
"Taiwan",1980,26.20848,.3471949,26.97398,.3807198,2.833967,.7385781,.7654976,.203579
"Taiwan",1981,26.67945,.1961991,27.14932,.1972,1.728358,.690141,.4698696,.1888659
"Taiwan",1982,26.52678,.1624311,27.04737,.167515,1.924087,.3472044,.5205909,.0949416
"Taiwan",1983,26.53695,.1351296,27.10466,.1311189,2.094244,.2848303,.5677151,.0779041
"Taiwan",1984,26.50866,.1403088,27.14172,.1329708,2.332123,.3178397,.6330647,.0869901
"Taiwan",1985,26.66236,.1532665,27.3719,.1491232,2.591667,.3756958,.7095401,.1039207
"Taiwan",1986,26.8094,.2035247,27.57807,.1938165,2.785283,.6800556,.7686655,.1896346
"Taiwan",1987,27.09476,.1628528,28.04449,.1743941,3.385775,.3536099,.949737,.1013599
"Taiwan",1988,27.39005,.1596981,28.51107,.1918733,3.930823,.3212863,1.121025,.0956683
"Taiwan",1989,27.45066,.1544941,28.62252,.1918327,4.092955,.3351387,1.171853,.1004964
"Taiwan",1990,27.44661,.1509932,28.56553,.176034,3.916091,.3329995,1.11892,.0986754
"Taiwan",1991,27.2278,.1846939,28.11745,.1789887,3.162196,.643885,.88965,.1836721
"Taiwan",1992,27.67269,.1513452,29.08918,.1575367,4.869053,.2947418,1.416491,.0880827
"Taiwan",1993,27.94422,.1579414,29.791,.1635945,6.198693,.3055179,1.846775,.0940025
"Taiwan",1994,28.10022,.175375,30.45015,.165682,7.71705,.3613088,2.349938,.1125921
"Taiwan",1995,28.28255,.2459007,31.42435,.2055311,9.996769,.6934344,3.141794,.2242944
"Taiwan",1996,28.36944,.1904304,30.61446,.1653249,7.332957,.4270104,2.24502,.1325583
"Taiwan",1997,28.50934,.2273748,30.01401,.1958614,5.011655,.7022038,1.504672,.2141901
"Taiwan",1998,28.78673,.174476,30.42391,.1690592,5.380929,.3319556,1.637181,.1029444
"Taiwan",1999,28.97504,.1795651,30.59739,.1683633,5.30207,.3311422,1.622354,.1027756
"Taiwan",2000,28.95684,.2324287,30.53432,.1963024,5.165027,.6677692,1.577486,.2075869
"Taiwan",2001,29.87341,.1863502,31.51398,.1856101,5.205439,.341568,1.64057,.1101108
"Taiwan",2002,30.43277,.1850682,32.12668,.2025124,5.271887,.3346212,1.693911,.111557
"Taiwan",2003,30.64123,.1750283,32.37536,.1995147,5.355525,.3275811,1.734132,.1108059
"Taiwan",2004,30.56097,.18799,32.34972,.1823212,5.528982,.3728777,1.788753,.1229096
"Taiwan",2005,30.52472,.263363,32.37259,.2032943,5.706871,.7456109,1.847872,.2440149
"Taiwan",2006,30.65303,.1799058,32.49972,.167225,5.681777,.3856636,1.846694,.1274831
"Taiwan",2007,30.83647,.1974549,32.70251,.1991812,5.704592,.5659444,1.866036,.1903108
"Taiwan",2008,30.98854,.1517795,32.82407,.1763205,5.591258,.3191241,1.835529,.1093563
"Taiwan",2009,31.19341,.1550202,32.97659,.1805351,5.406657,.3176774,1.783188,.1094226
"Taiwan",2010,31.45025,.2010369,33.13467,.2187868,5.081481,.6091766,1.684417,.2079433
"Taiwan",2011,31.11066,.1910924,32.97678,.2054308,5.658337,.3128713,1.866124,.1072447
"Taiwan",2012,30.93024,.2108359,33.01125,.2070895,6.303594,.3598637,2.081012,.1214657
"Taiwan",2013,30.8098,.2301597,33.22729,.2113238,7.274438,.5971464,2.417498,.2038347
"Taiwan",2014,30.72166,.4450327,32.72015,.4358541,6.100532,1.294961,1.99848,.4343818
"Tajikistan",1981,23.32449,1.857959,27.3004,2.834718,,,,
"Tajikistan",1986,25.96918,1.707561,31.24603,2.434909,,,,
"Tajikistan",1987,26.51194,1.464592,32.28832,2.139161,,,,
"Tajikistan",1988,27.05471,1.285151,33.33062,1.966358,,,,
"Tajikistan",1989,26.41617,1.091353,32.78103,2.061982,,,,
"Tajikistan",1990,27.83675,1.250114,34.57895,2.05062,,,,
"Tajikistan",1991,28.36742,1.385316,36.04352,2.62394,,,,
"Tajikistan",1992,28.89809,1.647467,37.50809,3.481595,,,,
"Tajikistan",1993,29.42877,1.986939,38.97267,4.462551,23.74944,7.897663,9.5439,3.675601
"Tajikistan",1994,29.95944,2.370746,40.43724,5.50124,24.77217,10.2024,10.4778,4.740188
"Tajikistan",1995,30.49011,2.780589,41.90181,6.570339,25.613,12.64584,11.4117,5.834256
"Tajikistan",1996,34.04987,2.574599,45.87549,5.894919,24.81891,9.208449,11.82563,4.830438
"Tajikistan",1997,37.60962,2.544331,49.84917,5.59054,23.90458,7.19945,12.23955,4.264878
"Tajikistan",1998,41.16937,2.695709,53.82285,5.716776,22.95937,6.486852,12.65348,4.313549
"Tajikistan",1999,44.72913,3.001375,57.79653,6.24758,22.02389,6.812119,13.0674,4.958394
"Tajikistan",2000,41.6906,2.646563,54.35382,5.730786,22.76482,6.198077,12.66322,4.279093
"Tajikistan",2001,38.65207,2.398158,50.91111,5.466942,23.52938,6.121814,12.25904,3.952719
"Tajikistan",2002,35.61355,2.291037,47.4684,5.49262,24.30834,6.820364,11.85485,4.065185
"Tajikistan",2003,32.57502,2.344647,44.02569,5.803979,25.08284,8.38855,11.45067,4.584305
"Tajikistan",2004,33.09298,2.378561,45.04915,6.070077,25.54474,8.656417,11.95617,4.905097
"Tajikistan",2005,32.62556,2.296562,44.57222,5.471673,26.10899,6.754812,11.94665,3.940991
"Tajikistan",2006,32.15815,2.439596,44.09528,5.289667,26.50551,5.895293,11.93713,3.587704
"Tajikistan",2007,31.69073,2.773057,43.61834,5.565065,26.72722,6.558713,11.9276,4.010065
"Tajikistan",2008,31.39266,2.70034,43.1504,5.274538,26.66902,6.495934,11.75774,3.804936
"Tajikistan",2009,31.09458,2.708595,42.68246,5.189108,26.52372,7.09235,11.58788,3.95434
"Tanzania",1964,45.08443,2.558286,52.4775,3.130064,,,,
"Tanzania",1969,43.19863,2.20513,49.19327,2.922533,,,,
"Tanzania",1991,38.96739,2.422228,44.49015,3.004942,,,,
"Tanzania",1992,36.25762,2.173192,41.66597,2.61074,,,,
"Tanzania",1993,35.31221,1.907696,40.57935,2.410799,,,,
"Tanzania",1994,35.16029,1.911318,40.3501,2.322554,,,,
"Tanzania",1995,35.00837,1.9426,40.12085,2.272247,,,,
"Tanzania",1996,34.85645,2.000246,39.89161,2.26241,,,,
"Tanzania",1997,34.70453,2.082067,39.66236,2.293563,,,,
"Tanzania",1998,34.5526,2.185348,39.43311,2.364087,,,,
"Tanzania",1999,34.40068,2.30721,39.20386,2.470613,,,,
"Tanzania",2000,34.24876,2.444876,38.97461,2.608733,,,,
"Tanzania",2001,34.4555,2.450802,39.37794,2.565173,,,,
"Tanzania",2002,34.7753,2.376786,39.88922,2.432825,,,,
"Tanzania",2003,35.0951,2.365622,40.40049,2.368562,,,,
"Tanzania",2004,35.41491,2.41818,40.91177,2.377913,,,,
"Tanzania",2005,35.73471,2.530493,41.42304,2.460036,,,,
"Tanzania",2006,36.05451,2.695102,41.93432,2.608068,,,,
"Tanzania",2007,36.37431,2.903123,42.44559,2.811616,,,,
"Tanzania",2008,35.21784,2.403588,41.10903,2.300947,,,,
"Tanzania",2009,34.06137,1.972795,39.77248,1.877059,,,,
"Tanzania",2010,32.9049,1.664985,38.43592,1.61002,,,,
"Tanzania",2011,31.74843,1.554993,37.09936,1.581391,,,,
"Thailand",1962,37.82049,2.093693,43.12254,2.687583,,,,
"Thailand",1969,39.55761,1.977266,44.80672,2.316209,,,,
"Thailand",1971,41.61803,2.051701,47.04685,2.295221,,,,
"Thailand",1975,37.91604,1.915142,43.23855,2.457865,,,,
"Thailand",1981,39.41855,2.813755,45.16956,2.860041,,,,
"Thailand",1986,43.30803,1.762736,48.41344,2.001093,10.47887,3.391019,5.105409,1.744842
"Thailand",1987,43.33194,1.604892,48.38517,1.904563,10.39466,2.701738,5.053229,1.409744
"Thailand",1988,43.35585,1.528113,48.3569,1.930475,10.29278,2.435556,5.001049,1.292072
"Thailand",1989,43.31225,1.532852,48.36572,2.089751,10.38991,2.334647,5.053472,1.253263
"Thailand",1990,43.26865,1.613839,48.37455,2.342798,10.46811,2.781556,5.105896,1.484949
"Thailand",1991,42.99247,1.754655,48.18978,2.421912,10.70089,2.825059,5.197306,1.491913
"Thailand",1992,42.71629,1.99324,48.005,2.593618,10.92057,3.325528,5.288717,1.721162
"Thailand",1993,41.91675,2.109884,47.14505,2.448439,11.02835,3.050143,5.228305,1.54206
"Thailand",1994,41.11721,2.318722,46.2851,2.41809,11.11688,3.428789,5.167893,1.678691
"Thailand",1995,40.99907,2.203894,45.50786,2.304383,9.862016,3.236053,4.508795,1.530077
"Thailand",1996,40.88092,2.186188,44.73061,2.301636,8.542368,3.613736,3.849697,1.649533
"Thailand",1997,40.92927,2.019249,44.56586,2.219811,8.102932,3.109571,3.636586,1.419842
"Thailand",1998,40.97763,1.947779,44.4011,2.245434,7.641038,3.12845,3.423476,1.445675
"Thailand",1999,39.8573,1.882035,44.34729,2.285133,10.06181,2.803381,4.48998,1.36196
"Thailand",2000,38.709,1.874777,43.3114,2.078552,10.58904,2.631955,4.602396,1.226963
"Thailand",2001,37.634,1.920243,42.97065,2.087588,12.38662,2.813203,5.336649,1.307059
"Thailand",2002,37.91832,2.409048,43.0137,2.739725,11.75396,3.96975,5.095386,1.832144
"Thailand",2003,39.62778,3.359948,44.88987,4.124871,11.44155,6.145305,5.262086,2.96055
"Thailand",2004,41.33725,4.421396,46.76603,5.629902,11.00101,8.860764,5.428785,4.359735
"Thailand",2005,42.10976,4.736732,47.79519,6.085304,11.29641,8.523632,5.685426,4.25966
"Thailand",2006,42.88228,5.22555,48.82434,6.789202,11.46324,9.181155,5.942065,4.653119
"Thailand",2007,41.55765,4.698941,47.27323,6.210526,11.53656,7.668658,5.715584,3.886228
"Thailand",2008,40.23302,4.366961,45.72212,5.903896,11.47058,7.397962,5.489103,3.692273
"Thailand",2009,37.43668,2.92739,42.22728,3.863804,11.12519,4.686289,4.790592,2.207663
"Thailand",2010,38.55204,3.663113,43.87869,5.13034,11.69554,6.569673,5.326643,3.177937
"Thailand",2011,37.00484,2.415663,41.73172,3.322235,11.13918,4.164251,4.726879,1.951751
"Timor-Leste",2001,40.86045,2.372499,45.2724,2.724162,,,,
"Timor-Leste",2002,39.53214,2.205039,43.82993,2.495174,,,,
"Timor-Leste",2003,38.20382,2.084375,42.38745,2.311527,,,,
"Timor-Leste",2004,36.87551,2.018914,40.94498,2.184686,,,,
"Timor-Leste",2005,35.5472,2.014048,39.50251,2.124848,,,,
"Timor-Leste",2006,34.21889,2.070203,38.06004,2.137648,,,,
"Timor-Leste",2007,32.89058,2.182674,36.61757,2.221829,,,,
"Togo",2005,33.23048,2.403479,38.51033,2.539452,,,,
"Togo",2006,33.10623,2.45701,38.5573,2.473189,,,,
"Togo",2007,34.13645,2.397476,39.67126,2.393301,,,,
"Togo",2008,35.16668,2.448502,40.78522,2.40493,,,,
"Togo",2009,36.1969,2.603595,41.89918,2.506802,,,,
"Togo",2010,37.22713,2.84579,43.01313,2.688678,,,,
"Togo",2011,38.25735,3.155092,44.12709,2.935727,,,,
"Trinidad and Tobago",1971,47.73738,2.208735,50.9696,2.903022,,,,
"Trinidad and Tobago",1976,42.97328,1.838368,45.89355,2.492627,,,,
"Trinidad and Tobago",1981,39.17076,1.856071,41.77715,2.397119,,,,
"Trinidad and Tobago",1988,38.11594,1.695718,40.79434,2.278063,,,,
"Trinidad and Tobago",1989,39.0258,1.544907,41.77056,2.016526,,,,
"Trinidad and Tobago",1990,39.93566,1.472613,42.74677,1.862683,,,,
"Trinidad and Tobago",1991,40.84552,1.490307,43.72298,1.843693,,,,
"Trinidad and Tobago",1992,41.75538,1.594996,44.69919,1.963473,,,,
"Trinidad and Tobago",1993,40.56994,1.517331,43.35471,1.85577,,,,
"Trinidad and Tobago",1994,39.38449,1.502082,42.01023,1.816219,,,,
"Trinidad and Tobago",1995,39.58107,1.477296,42.21112,1.804838,,,,
"Trinidad and Tobago",1996,39.77764,1.47248,42.41201,1.809909,,,,
"Trinidad and Tobago",1997,39.97422,1.487829,42.6129,1.831295,,,,
"Trinidad and Tobago",1998,40.17079,1.522732,42.81379,1.868437,,,,
"Trinidad and Tobago",1999,40.36736,1.575891,43.01468,1.92042,,,,
"Trinidad and Tobago",2000,40.56393,1.645538,43.21556,1.98608,,,,
"Trinidad and Tobago",2001,40.76051,1.729682,43.41645,2.064112,,,,
"Trinidad and Tobago",2002,40.95708,1.82632,43.61734,2.15317,,,,
"Trinidad and Tobago",2003,41.15366,1.93358,43.81823,2.251948,,,,
"Trinidad and Tobago",2004,41.35023,2.049795,44.01912,2.359224,,,,
"Trinidad and Tobago",2005,41.5468,2.173529,44.22001,2.473894,,,,
"Tunisia",1965,48.96011,2.525703,56.67583,3.227316,,,,
"Tunisia",1975,40.9486,3.640074,47.7812,3.996937,,,,
"Tunisia",1980,41.6768,3.495665,48.5787,4.185242,,,,
"Tunisia",1985,39.66305,3.41118,45.83013,4.245847,,,,
"Tunisia",1986,39.05459,3.128204,45.21748,3.708362,,,,
"Tunisia",1987,38.44613,2.93978,44.60484,3.285716,,,,
"Tunisia",1988,37.83767,2.864629,43.9922,3.026409,,,,
"Tunisia",1989,37.22921,2.911534,43.37955,2.973486,,,,
"Tunisia",1990,36.62076,3.074916,42.76691,3.137409,,,,
"Tunisia",1991,37.30362,2.760412,43.52948,2.790409,,,,
"Tunisia",1992,37.98649,2.577526,44.29205,2.618578,,,,
"Tunisia",1993,38.66936,2.554683,45.05462,2.656133,,,,
"Tunisia",1994,39.35223,2.695955,45.81719,2.894936,,,,
"Tunisia",1995,40.0351,2.978077,46.57976,3.291472,,,,
"Tunisia",1996,39.8836,2.688994,46.51003,3.141263,,,,
"Tunisia",1997,39.73211,2.545884,46.4403,3.2042,,,,
"Tunisia",1998,39.58061,2.573219,46.37057,3.468699,,,,
"Tunisia",1999,39.42911,2.765949,46.30084,3.893901,,,,
"Tunisia",2000,39.27761,3.093313,46.23111,4.433811,,,,
"Tunisia",2001,38.35739,2.681047,44.98485,3.796069,,,,
"Tunisia",2002,37.43717,2.310538,43.73859,3.204552,,,,
"Tunisia",2003,36.51695,2.005069,42.49234,2.689929,,,,
"Tunisia",2004,35.59673,1.798101,41.24608,2.30431,,,,
"Tunisia",2005,34.6765,1.72545,39.99983,2.11932,,,,
"Tunisia",2006,35.08546,1.777134,40.46839,2.116212,,,,
"Tunisia",2007,35.49442,1.992512,40.93695,2.289387,,,,
"Tunisia",2008,35.90338,2.326559,41.40551,2.603907,,,,
"Tunisia",2009,36.31234,2.736151,41.87407,3.015871,,,,
"Tunisia",2010,36.7213,3.192341,42.34263,3.490949,,,,
"Turkey",1978,48.71856,2.322906,54.30945,2.772274,,,,
"Turkey",1983,46.97483,2.005166,52.28379,2.377764,,,,
"Turkey",1984,44.41536,2.113286,49.29893,2.300904,,,,
"Turkey",1987,41.65891,1.107748,46.75035,1.521317,,,,
"Turkey",1988,41.99207,1.035804,47.06023,1.456022,,,,
"Turkey",1989,42.32523,.9894612,47.3701,1.420832,,,,
"Turkey",1990,42.65839,.972388,47.67997,1.41799,,,,
"Turkey",1991,42.99156,.986105,47.98985,1.447687,,,,
"Turkey",1992,43.32472,1.029383,48.29972,1.508001,,,,
"Turkey",1993,43.65788,1.098734,48.60959,1.595465,,,,
"Turkey",1994,43.99104,1.189606,48.91946,1.705907,,,,
"Turkey",1995,43.54407,1.215356,48.48996,1.678462,,,,
"Turkey",1996,43.09709,1.2856,48.06046,1.704584,,,,
"Turkey",1997,42.65011,1.393627,47.63095,1.781919,,,,
"Turkey",1998,42.20313,1.531463,47.20145,1.904238,,,,
"Turkey",1999,41.75615,1.691837,46.77194,2.063555,,,,
"Turkey",2000,41.30917,1.868956,46.34244,2.252034,,,,
"Turkey",2001,41.37291,1.624888,46.73674,1.853797,,,,
"Turkey",2002,41.28812,1.462909,46.09911,1.768473,,,,
"Turkey",2003,41.30885,1.362364,46.08344,1.645363,,,,
"Turkey",2004,40.89662,1.320234,44.96567,1.762812,,,,
